Domain Code,Domain,Area Code (FAO),Country,Element Code,Element,Item Code (FAO),Item,Year Code,Year,Unit,Value,Flag,Flag Description
QCL,Crops and livestock products,100,India,5510,Production,201,Lentils,2004,2004,tonnes,1037800,,Official data
QCL,Crops and livestock products,100,India,5510,Production,201,Lentils,2005,2005,tonnes,994200,,Official data
QCL,Crops and livestock products,100,India,5510,Production,201,Lentils,2006,2006,tonnes,946200,,Official data
QCL,Crops and livestock products,100,India,5510,Production,201,Lentils,2007,2007,tonnes,910000,,Official data
QCL,Crops and livestock products,100,India,5510,Production,201,Lentils,2008,2008,tonnes,810000,,Official data
QCL,Crops and livestock products,100,India,5510,Production,201,Lentils,2009,2009,tonnes,953300,,Official data
QCL,Crops and livestock products,100,India,5510,Production,201,Lentils,2010,2010,tonnes,1031600,,Official data
QCL,Crops and livestock products,100,India,5510,Production,201,Lentils,2011,2011,tonnes,943800,,Official data
QCL,Crops and livestock products,100,India,5510,Production,201,Lentils,2012,2012,tonnes,1058700,,Official data
QCL,Crops and livestock products,100,India,5510,Production,201,Lentils,2013,2013,tonnes,1134000,,Official data
QCL,Crops and livestock products,100,India,5510,Production,201,Lentils,2014,2014,tonnes,1017000,,Official data
QCL,Crops and livestock products,100,India,5510,Production,201,Lentils,2015,2015,tonnes,1035000,,Official data
QCL,Crops and livestock products,100,India,5510,Production,201,Lentils,2016,2016,tonnes,976000,,Official data
QCL,Crops and livestock products,100,India,5510,Production,201,Lentils,2017,2017,tonnes,1223850,,Official data
QCL,Crops and livestock products,100,India,5510,Production,201,Lentils,2018,2018,tonnes,1621810,,Official data
QCL,Crops and livestock products,100,India,5510,Production,201,Lentils,2019,2019,tonnes,1227820,,Official data
QCL,Crops and livestock products,100,India,5510,Production,201,Lentils,2020,2020,tonnes,1180000,,Official data
QCL,Crops and livestock products,165,Pakistan,5510,Production,201,Lentils,1961,1961,tonnes,33000,,Official data
QCL,Crops and livestock products,165,Pakistan,5510,Production,201,Lentils,1962,1962,tonnes,30200,,Official data
QCL,Crops and livestock products,165,Pakistan,5510,Production,201,Lentils,1963,1963,tonnes,41400,,Official data
QCL,Crops and livestock products,165,Pakistan,5510,Production,201,Lentils,1964,1964,tonnes,44200,,Official data
QCL,Crops and livestock products,165,Pakistan,5510,Production,201,Lentils,1965,1965,tonnes,28100,,Official data
QCL,Crops and livestock products,165,Pakistan,5510,Production,201,Lentils,1966,1966,tonnes,19800,,Official data
QCL,Crops and livestock products,165,Pakistan,5510,Production,201,Lentils,1967,1967,tonnes,30700,,Official data
QCL,Crops and livestock products,165,Pakistan,5510,Production,201,Lentils,1968,1968,tonnes,25000,,Official data
QCL,Crops and livestock products,165,Pakistan,5510,Production,201,Lentils,1969,1969,tonnes,22000,,Official data
QCL,Crops and livestock products,165,Pakistan,5510,Production,201,Lentils,1970,1970,tonnes,22300,,Official data
QCL,Crops and livestock products,165,Pakistan,5510,Production,201,Lentils,1971,1971,tonnes,21200,,Official data
QCL,Crops and livestock products,165,Pakistan,5510,Production,201,Lentils,1972,1972,tonnes,22000,,Official data
QCL,Crops and livestock products,165,Pakistan,5510,Production,201,Lentils,1973,1973,tonnes,27146,,Official data
QCL,Crops and livestock products,165,Pakistan,5510,Production,201,Lentils,1974,1974,tonnes,33530,,Official data
QCL,Crops and livestock products,165,Pakistan,5510,Production,201,Lentils,1975,1975,tonnes,26486,,Official data
QCL,Crops and livestock products,165,Pakistan,5510,Production,201,Lentils,1976,1976,tonnes,28365,,Official data
QCL,Crops and livestock products,165,Pakistan,5510,Production,201,Lentils,1977,1977,tonnes,30612,,Official data
QCL,Crops and livestock products,165,Pakistan,5510,Production,201,Lentils,1978,1978,tonnes,33464,,Official data
QCL,Crops and livestock products,165,Pakistan,5510,Production,201,Lentils,1979,1979,tonnes,39021,,Official data
QCL,Crops and livestock products,165,Pakistan,5510,Production,201,Lentils,1980,1980,tonnes,36462,,Official data
QCL,Crops and livestock products,165,Pakistan,5510,Production,201,Lentils,1981,1981,tonnes,29570,,Official data
QCL,Crops and livestock products,165,Pakistan,5510,Production,201,Lentils,1982,1982,tonnes,31362,,Official data
QCL,Crops and livestock products,165,Pakistan,5510,Production,201,Lentils,1983,1983,tonnes,29940,,Official data
QCL,Crops and livestock products,165,Pakistan,5510,Production,201,Lentils,1984,1984,tonnes,21727,,Official data
QCL,Crops and livestock products,165,Pakistan,5510,Production,201,Lentils,1985,1985,tonnes,25984,,Official data
QCL,Crops and livestock products,165,Pakistan,5510,Production,201,Lentils,1986,1986,tonnes,31279,,Official data
QCL,Crops and livestock products,165,Pakistan,5510,Production,201,Lentils,1987,1987,tonnes,32456,,Official data
QCL,Crops and livestock products,165,Pakistan,5510,Production,201,Lentils,1988,1988,tonnes,30918,,Official data
QCL,Crops and livestock products,165,Pakistan,5510,Production,201,Lentils,1989,1989,tonnes,32772,,Official data
QCL,Crops and livestock products,165,Pakistan,5510,Production,201,Lentils,1990,1990,tonnes,29900,,Official data
QCL,Crops and livestock products,165,Pakistan,5510,Production,201,Lentils,1991,1991,tonnes,27200,,Official data
QCL,Crops and livestock products,165,Pakistan,5510,Production,201,Lentils,1992,1992,tonnes,26100,,Official data
QCL,Crops and livestock products,165,Pakistan,5510,Production,201,Lentils,1993,1993,tonnes,28151,,Official data
QCL,Crops and livestock products,165,Pakistan,5510,Production,201,Lentils,1994,1994,tonnes,25098,,Official data
QCL,Crops and livestock products,165,Pakistan,5510,Production,201,Lentils,1995,1995,tonnes,30964,,Official data
QCL,Crops and livestock products,165,Pakistan,5510,Production,201,Lentils,1996,1996,tonnes,34096,,Official data
QCL,Crops and livestock products,165,Pakistan,5510,Production,201,Lentils,1997,1997,tonnes,34980,,Official data
QCL,Crops and livestock products,165,Pakistan,5510,Production,201,Lentils,1998,1998,tonnes,37047,,Official data
QCL,Crops and livestock products,165,Pakistan,5510,Production,201,Lentils,1999,1999,tonnes,37651,,Official data
