Domain Code,Domain,Area Code (FAO),Country,Element Code,Element,Item Code (FAO),Item,Year Code,Year,Unit,Value,Flag,Flag Description
QCL,Crops and livestock products,165,Pakistan,5510,Production,116,Potatoes,1997,1997,tonnes,963567,,Official data
QCL,Crops and livestock products,165,Pakistan,5510,Production,116,Potatoes,1998,1998,tonnes,1425517,,Official data
QCL,Crops and livestock products,165,Pakistan,5510,Production,116,Potatoes,1999,1999,tonnes,1810400,,Official data
QCL,Crops and livestock products,165,Pakistan,5510,Production,116,Potatoes,2000,2000,tonnes,1868400,,Official data
QCL,Crops and livestock products,165,Pakistan,5510,Production,116,Potatoes,2001,2001,tonnes,1665660,,Official data
QCL,Crops and livestock products,165,Pakistan,5510,Production,116,Potatoes,2002,2002,tonnes,1730720,,Official data
QCL,Crops and livestock products,165,Pakistan,5510,Production,116,Potatoes,2003,2003,tonnes,1946300,,Official data
QCL,Crops and livestock products,165,Pakistan,5510,Production,116,Potatoes,2004,2004,tonnes,1938100,,Official data
QCL,Crops and livestock products,165,Pakistan,5510,Production,116,Potatoes,2005,2005,tonnes,2024900,,Official data
QCL,Crops and livestock products,165,Pakistan,5510,Production,116,Potatoes,2006,2006,tonnes,1568000,,Official data
QCL,Crops and livestock products,165,Pakistan,5510,Production,116,Potatoes,2007,2007,tonnes,2581500,,Official data
QCL,Crops and livestock products,165,Pakistan,5510,Production,116,Potatoes,2008,2008,tonnes,2539000,,Official data
QCL,Crops and livestock products,165,Pakistan,5510,Production,116,Potatoes,2009,2009,tonnes,2941300,,Official data
QCL,Crops and livestock products,165,Pakistan,5510,Production,116,Potatoes,2010,2010,tonnes,3141500,,Official data
QCL,Crops and livestock products,165,Pakistan,5510,Production,116,Potatoes,2011,2011,tonnes,3491800,,Official data
QCL,Crops and livestock products,165,Pakistan,5510,Production,116,Potatoes,2012,2012,tonnes,3393000,,Official data
QCL,Crops and livestock products,165,Pakistan,5510,Production,116,Potatoes,2013,2013,tonnes,3802275,,Official data
QCL,Crops and livestock products,165,Pakistan,5510,Production,116,Potatoes,2014,2014,tonnes,2901029,,Official data
QCL,Crops and livestock products,165,Pakistan,5510,Production,116,Potatoes,2015,2015,tonnes,3997579,,Official data
QCL,Crops and livestock products,165,Pakistan,5510,Production,116,Potatoes,2016,2016,tonnes,3977595,,Official data
QCL,Crops and livestock products,165,Pakistan,5510,Production,116,Potatoes,2017,2017,tonnes,3852897,,Official data
QCL,Crops and livestock products,165,Pakistan,5510,Production,116,Potatoes,2018,2018,tonnes,4591776,,Official data
QCL,Crops and livestock products,165,Pakistan,5510,Production,116,Potatoes,2019,2019,tonnes,4869312,,Official data
QCL,Crops and livestock products,165,Pakistan,5510,Production,116,Potatoes,2020,2020,tonnes,4552656,,Official data
