Domain Code,Domain,Area Code (FAO),Country,Element Code,Element,Item Code (FAO),Item,Year Code,Year,Unit,Value,Flag,Flag Description
QCL,Crops and livestock products,100,India,5312,Area harvested,270,Rapeseed,1984,1984,ha,3873500,,Official data
QCL,Crops and livestock products,100,India,5312,Area harvested,270,Rapeseed,1985,1985,ha,3986900,,Official data
QCL,Crops and livestock products,100,India,5312,Area harvested,270,Rapeseed,1986,1986,ha,3979000,,Official data
QCL,Crops and livestock products,100,India,5312,Area harvested,270,Rapeseed,1987,1987,ha,3718600,,Official data
QCL,Crops and livestock products,100,India,5312,Area harvested,270,Rapeseed,1988,1988,ha,4619200,,Official data
QCL,Crops and livestock products,100,India,5312,Area harvested,270,Rapeseed,1989,1989,ha,4832200,,Official data
QCL,Crops and livestock products,100,India,5312,Area harvested,270,Rapeseed,1990,1990,ha,4967000,,Official data
QCL,Crops and livestock products,100,India,5312,Area harvested,270,Rapeseed,1991,1991,ha,5782100,,Official data
QCL,Crops and livestock products,100,India,5312,Area harvested,270,Rapeseed,1992,1992,ha,6553400,,Official data
QCL,Crops and livestock products,100,India,5312,Area harvested,270,Rapeseed,1993,1993,ha,6193000,,Official data
QCL,Crops and livestock products,100,India,5312,Area harvested,270,Rapeseed,1994,1994,ha,6289400,,Official data
QCL,Crops and livestock products,100,India,5312,Area harvested,270,Rapeseed,1995,1995,ha,6060000,,Official data
QCL,Crops and livestock products,100,India,5312,Area harvested,270,Rapeseed,1996,1996,ha,6546000,,Official data
QCL,Crops and livestock products,100,India,5312,Area harvested,270,Rapeseed,1997,1997,ha,6545400,,Official data
QCL,Crops and livestock products,100,India,5312,Area harvested,270,Rapeseed,1998,1998,ha,7041000,,Official data
QCL,Crops and livestock products,100,India,5312,Area harvested,270,Rapeseed,1999,1999,ha,6513200,,Official data
QCL,Crops and livestock products,100,India,5312,Area harvested,270,Rapeseed,2000,2000,ha,6026800,,Official data
QCL,Crops and livestock products,100,India,5312,Area harvested,270,Rapeseed,2001,2001,ha,4476700,,Official data
QCL,Crops and livestock products,100,India,5312,Area harvested,270,Rapeseed,2002,2002,ha,5073000,,Official data
QCL,Crops and livestock products,100,India,5312,Area harvested,270,Rapeseed,2003,2003,ha,4544000,,Official data
QCL,Crops and livestock products,100,India,5312,Area harvested,270,Rapeseed,2004,2004,ha,5428100,,Official data
QCL,Crops and livestock products,100,India,5312,Area harvested,270,Rapeseed,2005,2005,ha,7316400,,Official data
QCL,Crops and livestock products,100,India,5312,Area harvested,270,Rapeseed,2006,2006,ha,7276500,,Official data
QCL,Crops and livestock products,100,India,5312,Area harvested,270,Rapeseed,2007,2007,ha,6790000,,Official data
QCL,Crops and livestock products,100,India,5312,Area harvested,270,Rapeseed,2008,2008,ha,5830000,,Official data
QCL,Crops and livestock products,100,India,5312,Area harvested,270,Rapeseed,2009,2009,ha,6298100,,Official data
QCL,Crops and livestock products,100,India,5312,Area harvested,270,Rapeseed,2010,2010,ha,5580000,,Official data
QCL,Crops and livestock products,100,India,5312,Area harvested,270,Rapeseed,2011,2011,ha,6506400,,Official data
QCL,Crops and livestock products,100,India,5312,Area harvested,270,Rapeseed,2012,2012,ha,5890000,,Official data
QCL,Crops and livestock products,100,India,5312,Area harvested,270,Rapeseed,2013,2013,ha,6340000,,Official data
QCL,Crops and livestock products,100,India,5312,Area harvested,270,Rapeseed,2014,2014,ha,6645740,,Official data
QCL,Crops and livestock products,100,India,5312,Area harvested,270,Rapeseed,2015,2015,ha,5791000,,Official data
QCL,Crops and livestock products,100,India,5312,Area harvested,270,Rapeseed,2016,2016,ha,5762000,,Official data
QCL,Crops and livestock products,100,India,5312,Area harvested,270,Rapeseed,2017,2017,ha,6073820,,Official data
QCL,Crops and livestock products,100,India,5312,Area harvested,270,Rapeseed,2018,2018,ha,5977160,,Official data
QCL,Crops and livestock products,100,India,5312,Area harvested,270,Rapeseed,2019,2019,ha,6123930,,Official data
QCL,Crops and livestock products,100,India,5312,Area harvested,270,Rapeseed,2020,2020,ha,7500000,*,Unofficial figure
QCL,Crops and livestock products,100,India,5312,Area harvested,27,"Rice, paddy",1961,1961,ha,34694000,,Official data
QCL,Crops and livestock products,100,India,5312,Area harvested,27,"Rice, paddy",1962,1962,ha,35695008,,Official data
QCL,Crops and livestock products,100,India,5312,Area harvested,27,"Rice, paddy",1963,1963,ha,35809008,,Official data
QCL,Crops and livestock products,100,India,5312,Area harvested,27,"Rice, paddy",1964,1964,ha,36462000,,Official data
QCL,Crops and livestock products,100,India,5312,Area harvested,27,"Rice, paddy",1965,1965,ha,35470000,,Official data
QCL,Crops and livestock products,100,India,5312,Area harvested,27,"Rice, paddy",1966,1966,ha,35251008,,Official data
QCL,Crops and livestock products,100,India,5312,Area harvested,27,"Rice, paddy",1967,1967,ha,36437408,,Official data
QCL,Crops and livestock products,100,India,5312,Area harvested,27,"Rice, paddy",1968,1968,ha,36966304,,Official data
QCL,Crops and livestock products,100,India,5312,Area harvested,27,"Rice, paddy",1969,1969,ha,37680304,,Official data
QCL,Crops and livestock products,100,India,5312,Area harvested,27,"Rice, paddy",1970,1970,ha,37591696,,Official data
